date,tmax,tmin,prcp,srad,vp,dayl
2019-06-15,27.440000534057617,11.260000228881836,2.75,392.0,1334.949951171875,53756.80859375
2019-06-16,25.079999923706055,15.720000267028809,1.5399999618530273,385.2900085449219,1784.8699951171875,53778.109375
2019-06-17,24.1200008392334,18.690000534057617,2.9200000762939453,182.5399932861328,2153.860107421875,53795.73046875
2019-06-18,22.450000762939453,18.579999923706055,19.5,137.4600067138672,2139.570068359375,53809.6484375
2019-06-19,21.389999389648438,18.030000686645508,0.4699999988079071,166.42999267578125,2066.85009765625,53819.87109375
2019-06-20,24.709999084472656,17.809999465942383,13.539999961853027,239.1300048828125,2038.6300048828125,53826.37890625
2019-06-21,25.15999984741211,17.540000915527344,5.099999904632568,263.2099914550781,2003.5699462890625,53829.1796875
2019-06-22,26.25,14.760000228881836,0.0,465.7099914550781,1678.3900146484375,53828.26171875
2019-06-23,28.469999313354492,14.279999732971191,0.0,505.04998779296875,1627.280029296875,53823.62109375
2019-06-24,29.030000686645508,15.420000076293945,9.3100004196167,367.6499938964844,1751.510009765625,53815.26953125
2019-06-25,28.549999237060547,18.719999313354492,9.829999923706055,305.9700012207031,2158.85009765625,53803.2109375
2019-06-26,30.829999923706055,18.899999618530273,0.0,450.6099853515625,2183.239990234375,53787.44921875
2019-06-27,31.020000457763672,18.8799991607666,0.0,450.5400085449219,2179.429931640625,53768.01171875
2019-06-28,31.5,18.280000686645508,0.0,466.2799987792969,2099.2900390625,53744.8984375
2019-06-29,32.29999923706055,20.100000381469727,0.0,436.760009765625,2352.360107421875,53718.140625
2019-06-30,28.670000076293945,19.1299991607666,1.7899999618530273,385.4599914550781,2214.610107421875,53687.73828125
2019-07-01,29.040000915527344,16.360000610351562,0.0,464.7799987792969,1859.31005859375,53653.73046875
2019-07-02,29.059999465942383,17.940000534057617,0.0,427.8900146484375,2054.659912109375,53616.140625
2019-07-03,30.459999084472656,21.079999923706055,0.0,370.8900146484375,2497.800048828125,53575.0
2019-07-04,32.09000015258789,19.8700008392334,0.0,439.3599853515625,2317.75,53530.328125
2019-07-05,29.280000686645508,19.8700008392334,0.0,380.7900085449219,2318.469970703125,53482.171875
2019-07-06,31.479999542236328,22.309999465942383,19.65999984741211,271.1199951171875,2692.4599609375,53430.55078125
2019-07-07,28.950000762939453,21.170000076293945,5.639999866485596,246.05999755859375,2512.550048828125,53375.51171875
2019-07-08,26.520000457763672,18.959999084472656,4.400000095367432,250.55999755859375,2190.8798828125,53317.1015625
2019-07-09,30.25,18.1299991607666,0.0,453.3500061035156,2080.31005859375,53255.3515625
2019-07-10,31.3700008392334,18.469999313354492,0.0,461.2900085449219,2124.360107421875,53190.30078125
2019-07-11,29.959999084472656,20.510000228881836,17.25,285.6600036621094,2412.280029296875,53122.0
2019-07-12,30.290000915527344,21.15999984741211,0.0,371.3800048828125,2510.8701171875,53050.5
2019-07-13,29.610000610351562,19.15999984741211,0.0,411.0799865722656,2218.8701171875,52975.8515625
2019-07-14,31.5,20.229999542236328,0.0,420.8800048828125,2370.330078125,52898.1015625
2019-07-15,30.079999923706055,17.850000381469727,0.0,453.3500061035156,2043.1099853515625,52817.2890625
2019-07-16,32.599998474121094,18.309999465942383,0.0,476.1300048828125,2103.27001953125,52733.48046875
2019-07-17,33.439998626708984,21.270000457763672,24.209999084472656,318.55999755859375,2527.929931640625,52646.73046875
2019-07-18,25.780000686645508,21.639999389648438,27.3799991607666,137.1199951171875,2585.449951171875,52557.08984375
2019-07-19,32.349998474121094,20.760000228881836,0.0,412.2699890136719,2449.39990234375,52464.609375
2019-07-20,35.060001373291016,24.040000915527344,0.0,377.75,2990.1201171875,52369.359375
2019-07-21,35.72999954223633,24.670000076293945,0.0,371.7099914550781,3104.6298828125,52271.37890625
2019-07-22,31.6200008392334,21.940000534057617,66.44000244140625,268.6600036621094,2633.550048828125,52170.73828125
2019-07-23,24.1299991607666,18.31999969482422,4.71999979019165,191.0399932861328,2105.179931640625,52067.5
2019-07-24,27.959999084472656,17.8799991607666,0.0,396.25,2047.989990234375,51961.7109375
2019-07-25,28.510000228881836,17.420000076293945,0.0,420.1700134277344,1988.6500244140625,51853.4296875
2019-07-26,30.170000076293945,17.350000381469727,0.0,450.9599914550781,1980.6199951171875,51742.73046875
2019-07-27,29.809999465942383,18.639999389648438,0.0,414.7699890136719,2147.699951171875,51629.6484375
2019-07-28,31.5,19.8799991607666,0.6800000071525574,417.2200012207031,2320.239990234375,51514.26953125
2019-07-29,32.7599983215332,21.079999923706055,0.0,411.3500061035156,2497.969970703125,51396.640625
2019-07-30,33.61000061035156,22.6200008392334,0.0,387.57000732421875,2743.530029296875,51276.8203125
2019-07-31,30.809999465942383,20.3700008392334,24.920000076293945,291.9100036621094,2391.409912109375,51154.859375
2019-08-01,30.530000686645508,19.68000030517578,0.0,401.79998779296875,2291.010009765625,51030.83984375
2019-08-02,29.5,19.25,0.0,389.42999267578125,2231.25,50904.80078125
2019-08-03,30.170000076293945,18.8799991607666,21.6299991607666,309.9100036621094,2179.27001953125,50776.80078125
2019-08-04,30.06999969482422,19.040000915527344,0.0,405.760009765625,2201.300048828125,50646.91015625
2019-08-05,27.670000076293945,18.399999618530273,0.0,366.0299987792969,2116.0,50515.171875
2019-08-06,26.600000381469727,18.940000534057617,0.0,316.1199951171875,2187.5,50381.6484375
2019-08-07,28.950000762939453,19.510000228881836,11.630000114440918,272.0799865722656,2267.070068359375,50246.390625
2019-08-08,29.860000610351562,18.56999969482422,0.699999988079071,409.1600036621094,2138.35009765625,50109.46875
2019-08-09,28.420000076293945,17.8799991607666,0.0,397.4800109863281,2047.8399658203125,49970.921875
2019-08-10,26.809999465942383,15.770000457763672,0.0,415.6099853515625,1791.0799560546875,49830.80859375
2019-08-11,26.43000030517578,14.279999732971191,0.0,440.489990234375,1626.5999755859375,49689.1796875
2019-08-12,29.559999465942383,15.770000457763672,0.0,456.1199951171875,1790.3900146484375,49546.08984375
2019-08-13,25.59000015258789,19.65999984741211,2.1600000858306885,185.7100067138672,2288.639892578125,49401.58984375
2019-08-14,26.760000228881836,20.219999313354492,3.569999933242798,202.83999633789062,2369.3701171875,49255.73046875
2019-08-15,28.549999237060547,19.299999237060547,0.0,359.8999938964844,2237.169921875,49108.55859375
2019-08-16,27.350000381469727,18.280000686645508,0.0,360.9200134277344,2099.3701171875,48960.12890625
2019-08-17,29.850000381469727,20.530000686645508,3.0999999046325684,263.989990234375,2415.169921875,48810.48046875
2019-08-18,32.08000183105469,20.309999465942383,2.4700000286102295,302.0,2382.97998046875,48659.671875
2019-08-19,32.4900016784668,20.06999969482422,0.0,412.5199890136719,2346.830078125,48507.73046875
2019-08-20,30.760000228881836,20.969999313354492,0.0,357.8299865722656,2480.639892578125,48354.71875
2019-08-21,30.15999984741211,21.469999313354492,13.279999732971191,245.52000427246094,2558.68994140625,48200.671875
2019-08-22,31.610000610351562,21.239999771118164,18.860000610351562,273.0799865722656,2522.360107421875,48045.640625
2019-08-23,24.40999984741211,16.84000015258789,5.28000020980835,232.50999450683594,1917.7099609375,47889.6484375
2019-08-24,23.799999237060547,14.630000114440918,0.0,364.8900146484375,1664.1800537109375,47732.76953125
2019-08-25,23.969999313354492,14.859999656677246,0.0,363.9100036621094,1688.6600341796875,47575.01171875
2019-08-26,23.170000076293945,13.069999694824219,0.0,393.8399963378906,1504.1800537109375,47416.4296875
2019-08-27,23.309999465942383,13.510000228881836,0.0,384.989990234375,1548.050048828125,47257.0703125
2019-08-28,23.6299991607666,16.100000381469727,2.4000000953674316,235.72000122070312,1828.449951171875,47096.94921875
2019-08-29,27.110000610351562,16.520000457763672,0.0,390.69000244140625,1878.949951171875,46936.12890625
2019-08-30,29.719999313354492,14.619999885559082,0.0,456.3900146484375,1663.510009765625,46774.62109375
2019-08-31,26.25,16.239999771118164,0.0,373.8599853515625,1845.550048828125,46612.48046875
2019-09-01,25.1200008392334,14.470000267028809,0.0,392.4599914550781,1646.7900390625,46449.73828125
2019-09-02,24.920000076293945,16.959999084472656,7.059999942779541,238.14999389648438,1931.18994140625,46286.421875
2019-09-03,27.100000381469727,16.899999618530273,0.0,372.6199951171875,1924.31005859375,46122.5703125
2019-09-04,30.25,16.299999237060547,0.0,427.6700134277344,1852.27001953125,45958.2109375
2019-09-05,23.3799991607666,15.100000381469727,0.0,325.04998779296875,1715.02001953125,45793.37890625
2019-09-06,19.489999771118164,13.350000381469727,2.180000066757202,196.17999267578125,1531.0999755859375,45628.109375
2019-09-07,23.600000381469727,12.069999694824219,0.0,406.4800109863281,1408.6300048828125,45462.44140625
2019-09-08,25.010000228881836,13.75,0.0,393.4800109863281,1571.739990234375,45296.37890625
2019-09-09,24.510000228881836,15.34000015258789,1.8200000524520874,343.25,1742.449951171875,45129.98046875
2019-09-10,24.860000610351562,16.549999237060547,0.0,317.70001220703125,1882.72998046875,44963.25
2019-09-11,31.040000915527344,18.670000076293945,2.690000057220459,290.1600036621094,2152.10009765625,44796.23828125
2019-09-12,26.030000686645508,17.170000076293945,2.3399999141693115,244.02999877929688,1957.300048828125,44628.96875
2019-09-13,21.559999465942383,12.1899995803833,0.0,349.8599853515625,1419.030029296875,44461.4609375
2019-09-14,22.829999923706055,13.800000190734863,1.909999966621399,334.9200134277344,1576.969970703125,44293.75
2019-09-15,27.049999237060547,16.90999984741211,0.0,345.7099914550781,1925.97998046875,44125.859375
2019-09-16,24.299999237060547,16.489999771118164,0.0,290.9599914550781,1875.1600341796875,43957.828125
2019-09-17,23.940000534057617,12.600000381469727,0.0,379.4800109863281,1458.1500244140625,43789.671875
2019-09-18,21.1200008392334,10.529999732971191,0.0,370.8599853515625,1271.6300048828125,43621.421875
2019-09-19,21.25,7.0,0.0,426.1400146484375,1001.3200073242188,43453.1015625
2019-09-20,24.950000762939453,8.399999618530273,0.0,434.2799987792969,1101.489990234375,43284.73828125
2019-09-21,28.34000015258789,11.079999923706055,0.0,425.04998779296875,1318.8399658203125,43116.37109375
2019-09-22,30.219999313354492,13.420000076293945,0.0,408.79998779296875,1538.9100341796875,42948.01171875
2019-09-23,31.200000762939453,17.559999465942383,1.1200000047683716,361.7300109863281,2006.449951171875,42779.69140625
2019-09-24,24.920000076293945,14.75,0.0,316.42999267578125,1676.6800537109375,42611.4296875
2019-09-25,25.260000228881836,11.300000190734863,0.0,380.32000732421875,1338.800048828125,42443.28125
2019-09-26,26.59000015258789,12.359999656677246,4.699999809265137,281.9100036621094,1435.5699462890625,42275.23828125
2019-09-27,23.829999923706055,10.970000267028809,0.0,357.69000244140625,1309.3299560546875,42107.3515625
2019-09-28,27.510000228881836,13.180000305175781,0.0,364.30999755859375,1514.719970703125,41939.640625
2019-09-29,25.639999389648438,14.979999542236328,0.0,306.0899963378906,1702.1099853515625,41772.12890625
2019-09-30,21.110000610351562,13.210000038146973,0.0,250.11000061035156,1517.199951171875,41604.859375
2019-10-01,26.90999984741211,15.220000267028809,0.0,317.92999267578125,1728.3599853515625,41437.83984375
2019-10-02,32.70000076293945,16.170000076293945,7.010000228881836,269.9200134277344,1837.0899658203125,41271.12109375
2019-10-03,17.540000915527344,10.430000305175781,9.800000190734863,169.3300018310547,1263.1500244140625,41104.7109375
2019-10-04,17.18000030517578,8.770000457763672,0.0,262.489990234375,1129.969970703125,40938.6484375
